"","V1","V2","V3","V4","V5"
"148",4,4,4,0,0
"149",4,4,0,1,0
"150",4,4,0,2,0
"151",4,4,0,3,0
"152",4,4,0,4,0
"153",4,4,0,1,1
"154",4,4,0,1,2
"155",4,4,0,1,3
"156",4,4,0,1,4
"157",1,1,1,1,0
"158",1,1,1,2,0
"159",1,1,1,3,0
"160",1,1,1,4,0
"161",1,1,1,1,1
"162",1,1,1,1,2
"163",1,1,1,1,3
"164",1,1,1,1,4
"165",2,1,1,1,0
"166",2,1,1,2,0
"167",2,1,1,3,0
"168",2,1,1,4,0
"169",2,1,1,1,1
"170",2,1,1,1,2
"171",2,1,1,1,3
"172",2,1,1,1,4
"173",3,1,1,1,0
"174",3,1,1,2,0
"175",3,1,1,3,0
"176",3,1,1,4,0
"177",3,1,1,1,1
"178",3,1,1,1,2
"179",3,1,1,1,3
"180",3,1,1,1,4
"181",4,1,1,1,0
"182",4,1,1,2,0
"183",4,1,1,3,0
"184",4,1,1,4,0
"185",4,1,1,1,1
"186",4,1,1,1,2
"187",4,1,1,1,3
"188",4,1,1,1,4
"189",2,2,1,1,0
"190",2,2,1,2,0
"191",2,2,1,3,0
"192",2,2,1,4,0
"193",2,2,1,1,1
"194",2,2,1,1,2
"195",2,2,1,1,3
"196",2,2,1,1,4
"197",3,2,1,1,0
"198",3,2,1,2,0
"199",3,2,1,3,0
"200",3,2,1,4,0
"201",3,2,1,1,1
"202",3,2,1,1,2
"203",3,2,1,1,3
"204",3,2,1,1,4
"205",4,2,1,1,0
"206",4,2,1,2,0
"207",4,2,1,3,0
"208",4,2,1,4,0
"209",4,2,1,1,1
"210",4,2,1,1,2
"211",4,2,1,1,3
"212",4,2,1,1,4
"213",3,3,1,1,0
"214",3,3,1,2,0
"215",3,3,1,3,0
"216",3,3,1,4,0
"217",3,3,1,1,1
"218",3,3,1,1,2
"219",3,3,1,1,3
"220",3,3,1,1,4
"221",4,3,1,1,0
"222",4,3,1,2,0
"223",4,3,1,3,0
"224",4,3,1,4,0
"225",4,3,1,1,1
"226",4,3,1,1,2
"227",4,3,1,1,3
"228",4,3,1,1,4
"229",4,4,1,1,0
"230",4,4,1,2,0
"231",4,4,1,3,0
"232",4,4,1,4,0
"233",4,4,1,1,1
"234",4,4,1,1,2
"235",4,4,1,1,3
"236",4,4,1,1,4
"237",2,1,2,1,0
"238",2,1,2,2,0
"239",2,1,2,3,0
"240",2,1,2,4,0
"241",2,1,2,1,1
"242",2,1,2,1,2
"243",2,1,2,1,3
"244",2,1,2,1,4
"245",3,1,2,1,0
"246",3,1,2,2,0
"247",3,1,2,3,0
"248",3,1,2,4,0
"249",3,1,2,1,1
"250",3,1,2,1,2
"251",3,1,2,1,3
"252",3,1,2,1,4
"253",4,1,2,1,0
"254",4,1,2,2,0
"255",4,1,2,3,0
"256",4,1,2,4,0
"257",4,1,2,1,1
"258",4,1,2,1,2
"259",4,1,2,1,3
"260",4,1,2,1,4
"261",2,2,2,1,0
"262",2,2,2,2,0
"263",2,2,2,3,0
"264",2,2,2,4,0
"265",2,2,2,1,1
"266",2,2,2,1,2
"267",2,2,2,1,3
"268",2,2,2,1,4
"269",3,2,2,1,0
"270",3,2,2,2,0
"271",3,2,2,3,0
"272",3,2,2,4,0
"273",3,2,2,1,1
"274",3,2,2,1,2
"275",3,2,2,1,3
"276",3,2,2,1,4
"277",4,2,2,1,0
"278",4,2,2,2,0
"279",4,2,2,3,0
"280",4,2,2,4,0
"281",4,2,2,1,1
"282",4,2,2,1,2
"283",4,2,2,1,3
"284",4,2,2,1,4
"285",3,3,2,1,0
"286",3,3,2,2,0
"287",3,3,2,3,0
"288",3,3,2,4,0
"289",3,3,2,1,1
"290",3,3,2,1,2
"291",3,3,2,1,3
"292",3,3,2,1,4
"293",4,3,2,1,0
"294",4,3,2,2,0
"295",4,3,2,3,0
"296",4,3,2,4,0
"297",4,3,2,1,1
"298",4,3,2,1,2
"299",4,3,2,1,3
"300",4,3,2,1,4
"301",4,4,2,1,0
"302",4,4,2,2,0
"303",4,4,2,3,0
"304",4,4,2,4,0
"305",4,4,2,1,1
"306",4,4,2,1,2
"307",4,4,2,1,3
"308",4,4,2,1,4
"309",3,1,3,1,0
"310",3,1,3,2,0
"311",3,1,3,3,0
"312",3,1,3,4,0
"313",3,1,3,1,1
"314",3,1,3,1,2
"315",3,1,3,1,3
"316",3,1,3,1,4
"317",4,1,3,1,0
"318",4,1,3,2,0
"319",4,1,3,3,0
"320",4,1,3,4,0
"321",4,1,3,1,1
"322",4,1,3,1,2
"323",4,1,3,1,3
"324",4,1,3,1,4
"325",3,2,3,1,0
"326",3,2,3,2,0
"327",3,2,3,3,0
"328",3,2,3,4,0
"329",3,2,3,1,1
"330",3,2,3,1,2
"331",3,2,3,1,3
"332",3,2,3,1,4
"333",4,2,3,1,0
"334",4,2,3,2,0
"335",4,2,3,3,0
"336",4,2,3,4,0
"337",4,2,3,1,1
"338",4,2,3,1,2
"339",4,2,3,1,3
"340",4,2,3,1,4
"341",3,3,3,1,0
"342",3,3,3,2,0
"343",3,3,3,3,0
"344",3,3,3,4,0
"345",3,3,3,1,1
"346",3,3,3,1,2
"347",3,3,3,1,3
"348",3,3,3,1,4
"349",4,3,3,1,0
"350",4,3,3,2,0
"351",4,3,3,3,0
"352",4,3,3,4,0
"353",4,3,3,1,1
"354",4,3,3,1,2
"355",4,3,3,1,3
"356",4,3,3,1,4
"357",4,4,3,1,0
"358",4,4,3,2,0
"359",4,4,3,3,0
"360",4,4,3,4,0
"361",4,4,3,1,1
"362",4,4,3,1,2
"363",4,4,3,1,3
"364",4,4,3,1,4
"365",4,1,4,1,0
"366",4,1,4,2,0
"367",4,1,4,3,0
"368",4,1,4,4,0
"369",4,1,4,1,1
"370",4,1,4,1,2
"371",4,1,4,1,3
"372",4,1,4,1,4
"373",4,2,4,1,0
"374",4,2,4,2,0
"375",4,2,4,3,0
"376",4,2,4,4,0
"377",4,2,4,1,1
"378",4,2,4,1,2
"379",4,2,4,1,3
"380",4,2,4,1,4
"381",4,3,4,1,0
"382",4,3,4,2,0
"383",4,3,4,3,0
"384",4,3,4,4,0
"385",4,3,4,1,1
"386",4,3,4,1,2
"387",4,3,4,1,3
"388",4,3,4,1,4
"389",4,4,4,1,0
"390",4,4,4,2,0
"391",4,4,4,3,0
"392",4,4,4,4,0
"393",4,4,4,1,1
"394",4,4,4,1,2
"395",4,4,4,1,3
"396",4,4,4,1,4
"397",1,0,0,2,1
"398",1,0,0,2,2
"399",1,0,0,2,3
"400",1,0,0,2,4
"401",2,0,0,2,1
"402",2,0,0,2,2
"403",2,0,0,2,3
"404",2,0,0,2,4
"405",3,0,0,2,1
"406",3,0,0,2,2
"407",3,0,0,2,3
"408",3,0,0,2,4
"409",4,0,0,2,1
"410",4,0,0,2,2
"411",4,0,0,2,3
"412",4,0,0,2,4
"413",1,1,0,2,1
"414",1,1,0,2,2
"415",1,1,0,2,3
"416",1,1,0,2,4
"417",2,1,0,2,1
"418",2,1,0,2,2
"419",2,1,0,2,3
"420",2,1,0,2,4
"421",3,1,0,2,1
"422",3,1,0,2,2
"423",3,1,0,2,3
"424",3,1,0,2,4
"425",4,1,0,2,1
"426",4,1,0,2,2
"427",4,1,0,2,3
"428",4,1,0,2,4
"429",2,2,0,2,1
"430",2,2,0,2,2
"431",2,2,0,2,3
"432",2,2,0,2,4
"433",3,2,0,2,1
"434",3,2,0,2,2
"435",3,2,0,2,3
"436",3,2,0,2,4
"437",4,2,0,2,1
"438",4,2,0,2,2
"439",4,2,0,2,3
"440",4,2,0,2,4
"441",3,3,0,2,1
"442",3,3,0,2,2
"443",3,3,0,2,3
"444",3,3,0,2,4
"445",4,3,0,2,1
"446",4,3,0,2,2
"447",4,3,0,2,3
"448",4,3,0,2,4
"449",4,4,0,2,1
"450",4,4,0,2,2
"451",4,4,0,2,3
"452",4,4,0,2,4
"453",1,1,1,2,1
"454",1,1,1,2,2
"455",1,1,1,2,3
"456",1,1,1,2,4
"457",2,1,1,2,1
"458",2,1,1,2,2
"459",2,1,1,2,3
"460",2,1,1,2,4
"461",3,1,1,2,1
"462",3,1,1,2,2
"463",3,1,1,2,3
"464",3,1,1,2,4
"465",4,1,1,2,1
"466",4,1,1,2,2
"467",4,1,1,2,3
"468",4,1,1,2,4
"469",2,2,1,2,1
"470",2,2,1,2,2
"471",2,2,1,2,3
"472",2,2,1,2,4
"473",3,2,1,2,1
"474",3,2,1,2,2
"475",3,2,1,2,3
"476",3,2,1,2,4
"477",4,2,1,2,1
"478",4,2,1,2,2
"479",4,2,1,2,3
"480",4,2,1,2,4
"481",3,3,1,2,1
"482",3,3,1,2,2
"483",3,3,1,2,3
"484",3,3,1,2,4
"485",4,3,1,2,1
"486",4,3,1,2,2
"487",4,3,1,2,3
"488",4,3,1,2,4
"489",4,4,1,2,1
"490",4,4,1,2,2
"491",4,4,1,2,3
"492",4,4,1,2,4
"493",2,1,2,2,1
"494",2,1,2,2,2
"495",2,1,2,2,3
"496",2,1,2,2,4
"497",3,1,2,2,1
"498",3,1,2,2,2
"499",3,1,2,2,3
"500",3,1,2,2,4
"501",4,1,2,2,1
"502",4,1,2,2,2
"503",4,1,2,2,3
"504",4,1,2,2,4
"505",2,2,2,2,1
"506",2,2,2,2,2
"507",2,2,2,2,3
"508",2,2,2,2,4
"509",3,2,2,2,1
"510",3,2,2,2,2
"511",3,2,2,2,3
"512",3,2,2,2,4
"513",4,2,2,2,1
"514",4,2,2,2,2
"515",4,2,2,2,3
"516",4,2,2,2,4
"517",3,3,2,2,1
"518",3,3,2,2,2
"519",3,3,2,2,3
"520",3,3,2,2,4
"521",4,3,2,2,1
"522",4,3,2,2,2
"523",4,3,2,2,3
"524",4,3,2,2,4
"525",4,4,2,2,1
"526",4,4,2,2,2
"527",4,4,2,2,3
"528",4,4,2,2,4
"529",3,1,3,2,1
"530",3,1,3,2,2
"531",3,1,3,2,3
"532",3,1,3,2,4
"533",4,1,3,2,1
"534",4,1,3,2,2
"535",4,1,3,2,3
"536",4,1,3,2,4
"537",3,2,3,2,1
"538",3,2,3,2,2
"539",3,2,3,2,3
"540",3,2,3,2,4
"541",4,2,3,2,1
"542",4,2,3,2,2
"543",4,2,3,2,3
"544",4,2,3,2,4
"545",3,3,3,2,1
"546",3,3,3,2,2
"547",3,3,3,2,3
"548",3,3,3,2,4
"549",4,3,3,2,1
"550",4,3,3,2,2
"551",4,3,3,2,3
"552",4,3,3,2,4
"553",4,4,3,2,1
"554",4,4,3,2,2
"555",4,4,3,2,3
"556",4,4,3,2,4
"557",4,1,4,2,1
"558",4,1,4,2,2
"559",4,1,4,2,3
"560",4,1,4,2,4
"561",4,2,4,2,1
"562",4,2,4,2,2
"563",4,2,4,2,3
"564",4,2,4,2,4
"565",4,3,4,2,1
"566",4,3,4,2,2
"567",4,3,4,2,3
"568",4,3,4,2,4
"569",4,4,4,2,1
"570",4,4,4,2,2
"571",4,4,4,2,3
"572",4,4,4,2,4
"573",1,0,0,3,1
"574",1,0,0,3,2
"575",1,0,0,3,3
"576",1,0,0,3,4
"577",2,0,0,3,1
"578",2,0,0,3,2
"579",2,0,0,3,3
"580",2,0,0,3,4
"581",3,0,0,3,1
"582",3,0,0,3,2
"583",3,0,0,3,3
"584",3,0,0,3,4
"585",4,0,0,3,1
"586",4,0,0,3,2
"587",4,0,0,3,3
"588",4,0,0,3,4
"589",1,1,0,3,1
"590",1,1,0,3,2
"591",1,1,0,3,3
"592",1,1,0,3,4
"593",2,1,0,3,1
"594",2,1,0,3,2
"595",2,1,0,3,3
"596",2,1,0,3,4
"597",3,1,0,3,1
"598",3,1,0,3,2
"599",3,1,0,3,3
"600",3,1,0,3,4
"601",4,1,0,3,1
"602",4,1,0,3,2
"603",4,1,0,3,3
"604",4,1,0,3,4
"605",2,2,0,3,1
"606",2,2,0,3,2
"607",2,2,0,3,3
"608",2,2,0,3,4
"609",3,2,0,3,1
"610",3,2,0,3,2
"611",3,2,0,3,3
"612",3,2,0,3,4
"613",4,2,0,3,1
"614",4,2,0,3,2
"615",4,2,0,3,3
"616",4,2,0,3,4
"617",3,3,0,3,1
"618",3,3,0,3,2
"619",3,3,0,3,3
"620",3,3,0,3,4
"621",4,3,0,3,1
"622",4,3,0,3,2
"623",4,3,0,3,3
"624",4,3,0,3,4
"625",4,4,0,3,1
"626",4,4,0,3,2
"627",4,4,0,3,3
"628",4,4,0,3,4
"629",1,1,1,3,1
"630",1,1,1,3,2
"631",1,1,1,3,3
"632",1,1,1,3,4
"633",2,1,1,3,1
"634",2,1,1,3,2
"635",2,1,1,3,3
"636",2,1,1,3,4
"637",3,1,1,3,1
"638",3,1,1,3,2
"639",3,1,1,3,3
"640",3,1,1,3,4
"641",4,1,1,3,1
"642",4,1,1,3,2
"643",4,1,1,3,3
"644",4,1,1,3,4
"645",2,2,1,3,1
"646",2,2,1,3,2
"647",2,2,1,3,3
"648",2,2,1,3,4
"649",3,2,1,3,1
"650",3,2,1,3,2
"651",3,2,1,3,3
"652",3,2,1,3,4
"653",4,2,1,3,1
"654",4,2,1,3,2
"655",4,2,1,3,3
"656",4,2,1,3,4
"657",3,3,1,3,1
"658",3,3,1,3,2
"659",3,3,1,3,3
"660",3,3,1,3,4
"661",4,3,1,3,1
"662",4,3,1,3,2
"663",4,3,1,3,3
"664",4,3,1,3,4
"665",4,4,1,3,1
"666",4,4,1,3,2
"667",4,4,1,3,3
"668",4,4,1,3,4
"669",2,1,2,3,1
"670",2,1,2,3,2
"671",2,1,2,3,3
"672",2,1,2,3,4
"673",3,1,2,3,1
"674",3,1,2,3,2
"675",3,1,2,3,3
"676",3,1,2,3,4
"677",4,1,2,3,1
"678",4,1,2,3,2
"679",4,1,2,3,3
"680",4,1,2,3,4
"681",2,2,2,3,1
"682",2,2,2,3,2
"683",2,2,2,3,3
"684",2,2,2,3,4
"685",3,2,2,3,1
"686",3,2,2,3,2
"687",3,2,2,3,3
"688",3,2,2,3,4
"689",4,2,2,3,1
"690",4,2,2,3,2
"691",4,2,2,3,3
"692",4,2,2,3,4
"693",3,3,2,3,1
"694",3,3,2,3,2
"695",3,3,2,3,3
"696",3,3,2,3,4
"697",4,3,2,3,1
"698",4,3,2,3,2
"699",4,3,2,3,3
"700",4,3,2,3,4
"701",4,4,2,3,1
"702",4,4,2,3,2
"703",4,4,2,3,3
"704",4,4,2,3,4
"705",3,1,3,3,1
"706",3,1,3,3,2
"707",3,1,3,3,3
"708",3,1,3,3,4
"709",4,1,3,3,1
"710",4,1,3,3,2
"711",4,1,3,3,3
"712",4,1,3,3,4
"713",3,2,3,3,1
"714",3,2,3,3,2
"715",3,2,3,3,3
"716",3,2,3,3,4
"717",4,2,3,3,1
"718",4,2,3,3,2
"719",4,2,3,3,3
"720",4,2,3,3,4
"721",3,3,3,3,1
"722",3,3,3,3,2
"723",3,3,3,3,3
"724",3,3,3,3,4
"725",4,3,3,3,1
"726",4,3,3,3,2
"727",4,3,3,3,3
"728",4,3,3,3,4
"729",4,4,3,3,1
"730",4,4,3,3,2
"731",4,4,3,3,3
"732",4,4,3,3,4
"733",4,1,4,3,1
"734",4,1,4,3,2
"735",4,1,4,3,3
"736",4,1,4,3,4
"737",4,2,4,3,1
"738",4,2,4,3,2
"739",4,2,4,3,3
"740",4,2,4,3,4
"741",4,3,4,3,1
"742",4,3,4,3,2
"743",4,3,4,3,3
"744",4,3,4,3,4
"745",4,4,4,3,1
"746",4,4,4,3,2
"747",4,4,4,3,3
"748",4,4,4,3,4
"749",1,0,0,4,1
"750",1,0,0,4,2
"751",1,0,0,4,3
"752",1,0,0,4,4
"753",2,0,0,4,1
"754",2,0,0,4,2
"755",2,0,0,4,3
"756",2,0,0,4,4
"757",3,0,0,4,1
"758",3,0,0,4,2
"759",3,0,0,4,3
"760",3,0,0,4,4
"761",4,0,0,4,1
"762",4,0,0,4,2
"763",4,0,0,4,3
"764",4,0,0,4,4
"765",1,1,0,4,1
"766",1,1,0,4,2
"767",1,1,0,4,3
"768",1,1,0,4,4
"769",2,1,0,4,1
"770",2,1,0,4,2
"771",2,1,0,4,3
"772",2,1,0,4,4
"773",3,1,0,4,1
"774",3,1,0,4,2
"775",3,1,0,4,3
"776",3,1,0,4,4
"777",4,1,0,4,1
"778",4,1,0,4,2
"779",4,1,0,4,3
"780",4,1,0,4,4
"781",2,2,0,4,1
"782",2,2,0,4,2
"783",2,2,0,4,3
"784",2,2,0,4,4
"785",3,2,0,4,1
"786",3,2,0,4,2
"787",3,2,0,4,3
"788",3,2,0,4,4
"789",4,2,0,4,1
"790",4,2,0,4,2
"791",4,2,0,4,3
"792",4,2,0,4,4
"793",3,3,0,4,1
"794",3,3,0,4,2
"795",3,3,0,4,3
"796",3,3,0,4,4
"797",4,3,0,4,1
"798",4,3,0,4,2
"799",4,3,0,4,3
"800",4,3,0,4,4
"801",4,4,0,4,1
"802",4,4,0,4,2
"803",4,4,0,4,3
"804",4,4,0,4,4
"805",1,1,1,4,1
"806",1,1,1,4,2
"807",1,1,1,4,3
"808",1,1,1,4,4
"809",2,1,1,4,1
"810",2,1,1,4,2
"811",2,1,1,4,3
"812",2,1,1,4,4
"813",3,1,1,4,1
"814",3,1,1,4,2
"815",3,1,1,4,3
"816",3,1,1,4,4
"817",4,1,1,4,1
"818",4,1,1,4,2
"819",4,1,1,4,3
"820",4,1,1,4,4
"821",2,2,1,4,1
"822",2,2,1,4,2
"823",2,2,1,4,3
"824",2,2,1,4,4
"825",3,2,1,4,1
"826",3,2,1,4,2
"827",3,2,1,4,3
"828",3,2,1,4,4
"829",4,2,1,4,1
"830",4,2,1,4,2
"831",4,2,1,4,3
"832",4,2,1,4,4
"833",3,3,1,4,1
"834",3,3,1,4,2
"835",3,3,1,4,3
"836",3,3,1,4,4
"837",4,3,1,4,1
"838",4,3,1,4,2
"839",4,3,1,4,3
"840",4,3,1,4,4
"841",4,4,1,4,1
"842",4,4,1,4,2
"843",4,4,1,4,3
"844",4,4,1,4,4
"845",2,1,2,4,1
"846",2,1,2,4,2
"847",2,1,2,4,3
"848",2,1,2,4,4
"849",3,1,2,4,1
"850",3,1,2,4,2
"851",3,1,2,4,3
"852",3,1,2,4,4
"853",4,1,2,4,1
"854",4,1,2,4,2
"855",4,1,2,4,3
"856",4,1,2,4,4
"857",2,2,2,4,1
"858",2,2,2,4,2
"859",2,2,2,4,3
"860",2,2,2,4,4
"861",3,2,2,4,1
"862",3,2,2,4,2
"863",3,2,2,4,3
"864",3,2,2,4,4
"865",4,2,2,4,1
"866",4,2,2,4,2
"867",4,2,2,4,3
"868",4,2,2,4,4
"869",3,3,2,4,1
"870",3,3,2,4,2
"871",3,3,2,4,3
"872",3,3,2,4,4
"873",4,3,2,4,1
"874",4,3,2,4,2
"875",4,3,2,4,3
"876",4,3,2,4,4
"877",4,4,2,4,1
"878",4,4,2,4,2
"879",4,4,2,4,3
"880",4,4,2,4,4
"881",3,1,3,4,1
"882",3,1,3,4,2
"883",3,1,3,4,3
"884",3,1,3,4,4
"885",4,1,3,4,1
"886",4,1,3,4,2
"887",4,1,3,4,3
"888",4,1,3,4,4
"889",3,2,3,4,1
"890",3,2,3,4,2
"891",3,2,3,4,3
"892",3,2,3,4,4
"893",4,2,3,4,1
"894",4,2,3,4,2
"895",4,2,3,4,3
"896",4,2,3,4,4
"897",3,3,3,4,1
"898",3,3,3,4,2
"899",3,3,3,4,3
"900",3,3,3,4,4
"901",4,3,3,4,1
"902",4,3,3,4,2
"903",4,3,3,4,3
"904",4,3,3,4,4
"905",4,4,3,4,1
"906",4,4,3,4,2
"907",4,4,3,4,3
"908",4,4,3,4,4
"909",4,1,4,4,1
"910",4,1,4,4,2
"911",4,1,4,4,3
"912",4,1,4,4,4
"913",4,2,4,4,1
"914",4,2,4,4,2
"915",4,2,4,4,3
"916",4,2,4,4,4
"917",4,3,4,4,1
"918",4,3,4,4,2
"919",4,3,4,4,3
"920",4,3,4,4,4
"921",4,4,4,4,1
"922",4,4,4,4,2
"923",4,4,4,4,3
"924",4,4,4,4,4
